word,freq
a=ehotke,25
ikuspe,25
ehorari,25
imek,25
a=mippo,25
saraha,25
cahaw,25
honkor=an,25
ok,25
i=kohopuni,25
Sakmantaci,25
nekusu,25
etaspe,25
pawse,25
topenpe,25
ku=hunara,25
kuruma,25
kimuspu,25
síporo,25
a=powtari,25
nankonna,25
an=enewsar,24
eharkisoun,24
aroyaciki,24
hayok,24
atusa,24
maka,24
siknak,24
ninpa,24
takar=an,24
tusir,24
kotoyse,24
rorun,24
i=sermakus,24
noiwan,24
i=ko,24
hotuypa,24
ciseni,24
tas,24
otop,24
kemapase,24
yayturasinot,24
oyka,24
posantek,24
ukoytak,24
tere,24
a=tuyaskarap,24
rewsioka=an,24
okaypa,24
i=ahunke,24
an=i=ipere,24
uoyaykinne,24
omoun,24
a=toykopakasnu,24
tomnukar,24
nit,24
kokow,24
inawke=an,24
apasam,24
ronno,24
pikan,24
reyereye=an,24
a=racitkere,24
eokok,24
payepa,24
mina=an,24
iyupne,24
hup,24
i=ere,24
karikari,24
kamuykohepoki=an,24
i=wentarapte,24
hot,24
rup,24
Sipicar,24
ayusni,24
okimne,24
kamiasi,24
kikinni,24
rekor,24
patce,24
makkaci,24
oykesne,24
hotne,24
a=suci,24
rokuntew,24
a=koré,24
Káni,24
ku=macihi,24
Aynumosir,24
CD,24
Hawai,24
sêhu,24
cikir,23
hawkor,23
iyoski,23
kiruymaskin,23
utasa,23
wakay,23
toykamuy,23
maci,23
hokuhu,23
siso,23
yaytupare,23
eci=hawki,23
yayapapu,23
e=kira,23
hay,23
suwat,23
kew,23
iwanke,23
siruye,23
uta,23
ikayop,23
sara,23
eykoytupa,23
muy,23
netopake,23
yaysamne,23
orwa,23
sut,23
a=kosakayokar,23
kamuykohepoki,23
an=oyki,23
e=uk,23
a=koyruska,23
okerpa,23
iotta,23
nisike,23
yaykewkor,23
i=tumam,23
uwokarpa,23
i=eirpak,23
sokar,23
a=pirkare,23
aki,23
macikor,23
e=uni,23
a=eikra,23
oyan,23
a=siwtoutari,23
saru,23
kinuptoy,23
nokaha,23
upun,23
payeoka,23
w,23
anakkikorka,23
nítay,23
an=siwto,23
Karapto,23
somoneypeka,22
hopunire,22
santeke,22
eci=nukar,22
pokonka,22
a=hotkere,22
turiri,22
a=tawki,22
ramutuy,22
kapuhu,22
i=kohekiru,22
senkaki,22
sirpopke,22
pon=an,22
utomciwre,22
ukoparaparak,22
e=kewtumu,22
atteynemosir,22
kosmat,22
erampokiwen,22
nukosne,22
ku=an,22
kuani,22
yaysitoma=an,22
nunuke,22
yayramekotpa,22
i=eyam,22
neppawatap,22
mos,22
moto,22
sinu,22
eyapkir,22
sonnokaun,22
a=kokowe,22
hepeku,22
kucacise,22
itto,22
a=casnuka,22
sittokap,22
mipihi,22
ahuppa,22
hawkokari,22
aspe,22
pasuy,22
ikaopas,22
yayetokoyki=an,22
nokunneywano,22
supuyaatte,22
eci=ye,22
pewre=an,22
ikuso,22
apeoy,22
rapoki,22
atayehe,22
eramasu,22
etoyta,22
sipine,22
e=macihi,22
sasimi,22
yayeyukar,22
konkani,22
kompu,22
takusa,22
a=kooripak,22
itunna,22
iresu,22
orkehe,22
sirsak,22
karus,22
esaman,22
Sanput,22
ku=matnepo,22
oroyaciki,22
néwaan,22
hita,22
ci=sanke,22
sensei,22
Satporo,22
méan,22
iomare,21
saha,21
kawarine,21
ea,21
eci=utari,21
ekannayukar,21
rimimse,21
yatto,21
okkasike,21
an=eyayrayke,21
e=sini,21
e=kore,21
an=i=ronno,21
pop,21
itaksani,21
kesorap,21
ramaci,21
pawetok,21
horipi,21
heta,21
ehuyne,21
e=soyne,21
a=tumam,21
itaki,21
repunkamuy,21
a=ukaosmare,21
niske=an,21
uokarpa,21
an=e=resu,21
aca,21
a=satsatu,21
an=e=kore,21
nikar,21
e=acaha,21
yaymonikor,21
a=nure,21
moymoyke=an,21
sipirasa,21
i=kokopan,21
yaske=an,21
tutanu,21
unukar,21
i=kosini,21
erok,21
tukno,21
ita,21
hotanukar,21
an=i=aynukor,21
arino,21
ipeokere=an,21
nisattanean,21
i=nurappa,21
respa,21
nimaraha,21
ekesinne,21
okuyma=an,21
etokne,21
e=ona,21
hattar,21
parur,21
sikayekurkot,21
kata,21
a=maketa,21
Matamantaci,21
humse,21
Atuyya,21
eramuskari,21
m,21
ikiya,21
ronnu,21
amset,21
hotuye,21
káne,21
kampinuye,21
orospe,21
Sirarika,21
mise,21
aynuutar,21
eciw,20
puye,20
episkaun,20
ikoyayyupu,20
kapar,20
ekayni,20
rus,20
a=tasare,20
mose,20
ohasir,20
an=ciyehe,20
me,20
sinewpa=an,20
uren,20
i=tuye,20
a=kemekar,20
cisekar,20
tukka,20
not,20
iyokunnure=an,20
iyokunnure,20
tumamaha,20
sakkes,20
apepasuy,20
a=esikarun,20
ikoytupa=an,20
eunno,20
ku=oman,20
a=korar,20
ikokanu,20
utumasi,20
a=akkari,20
a=yapte,20
etuhu,20
sinusinu,20
a=koyaykus,20
okka,20
e=ran,20
tapteunno,20
cisoyekatta=an,20
ohawkop,20
i=siknuka,20
cisekor,20
ciskar,20
pita,20
irawketupa,20
pirkapi,20
sukeokere=an,20
a=rehe,20
hawokay,20
a=kohosipi,20
yaysitoma,20
eoripak,20
a=orawki,20
a=epotara,20
iwamte,20
wenpuri,20
arowaciki,20
siki,20
sirkanuye,20
kepuspenuye,20
atpa,20
momanpe,20
omanan=an,20
poyson,20
siwto,20
yaykatcipi,20
e=ekimne,20
kamuyyukar,20
otutanu,20
koan,20
kuttar,20
wor,20
hokampa,20
ku=sapo,20
sineanto,20
en=epakasnu,20
ku=nepki,20
sirwen,20
isonkur,20
kotomno,20
koninkar,20
ean,20
DAKA,20
Kusu,20
háwas,20
a=sitóma,20
a=yupíhi,20
piratur,20
a=macíhi,20
Okake,20
k=ésikarun,20
Tap,20
sutôbu,20
eci=sap,19
an=e=nure,19
a=mire,19
a=suwe,19
koonno,19
ikoonno,19
irampitta,19
a=kosikiru,19
a=are,19
cisatcuyep,19
tapta,19
matapa,19
an=e=rayke,19
a=turi,19
an=kotanu,19
an=easkay,19
pinne,19
iworkorkamuy,19
a=eyaykosiramsuypa,19
ukopayoka=an,19
itakpa,19
oyamokte,19
a=casnure,19
uwepirka=an,19
a=kokarkar,19
orukessak,19
sirmaknatara,19
siruwante,19
e=sik,19
tar,19
caroho,19
yaykememsu=an,19
eci=sitoma,19
an=esirkooterke,19
aykap,19
munnuye=an,19
asuruhu,19
wenkewtumkor,19
inunpe,19
a=kooterke,19
kironnu,19
popke,19
ohor,19
e=anu,19
a=kosinewe,19
eniste,19
ikkewe,19
anmip,19
an=esanniyo,19
ciwente,19
a=hoku,19
tektokom,19
ma=an,19
cikisani,19
etu,19
osi,19
sipine=an,19
inunukaski,19
a=yupo,19
oararisam,19
mintuci,19
siw,19
ehotkey,19
tumpuorunkur,19
hai,19
k=eunkeray,19
ku=soyne,19
ku=kopisi,19
k=uk,19
t,19
ewtanne,19
pitoho,19
a=reko,19
a=ep,19
a=ekasihi,19
Kamuy,19
OS,19
pasokon,19
gakkô,19
Ene,19
minzoku,19
Tôkyô,19
Kushiro,19
tera,19
Ainu,19
Ringo,19
apka,18
an=ekarkar,18
hotanu,18
an=nisuk,18
a=nuyna,18
a=hotuyekar,18
owayne,18
an=ukosapte,18
urespa,18
sietu,18
i=koarki,18
rayayayse,18
i=kosukupmat,18
itomunpuyar,18
sietuuyna,18
a=ninpaninpa,18
aku,18
a=e=koyayrayke,18
henoye=an,18
santekehe,18
an=ekewtumuwen,18
kucakotcise,18
sikrap,18
okikurmi,18
eymek,18
ku=inkar,18
imak,18
riten,18
i=panake,18
sikte,18
eepakki,18
iporo,18
a=e=tura,18
wenkewtum,18
yayteknata,18
utasaroski,18
racitke,18
an=e=kar,18
esanniyo,18
kewehe,18
petoput,18
sikesar,18
nupa,18
sermaka,18
sirkamu=an,18
osiso,18
uwomare,18
a=sikihi,18
e=eraman,18
moyono,18
iri=an,18
payoka=an,18
i=siknure,18
ramuan,18
wensiante=an,18
cupkoni,18
aroaciki,18
siruwe,18
e=pokor,18
usaynekata,18
i=tukarike,18
arekuskonna,18
kooripak,18
a=renkayne,18
a=e=epakasnu,18
a=siparosukere,18
Pirautur,18
esirkik,18
numi,18
a=sapaha,18
kopakke,18
a=tuypatuypa,18
a=nukuri,18
eramaspa,18
cakcak,18
kemaha,18
perke,18
uype,18
topse,18
kawkaw,18
kuta,18
iyorot=an,18
pirasa,18
husse,18
sorma,18
kiraw,18
kopasrota,18
munciro,18
ermu,18
koturse,18
k=o,18
punpa,18
a=utári,18
a=uní,18
páse,18
oni,18
X,18
Sonno,18
eigo,18
Windows,18
Niptani,18
A,18
anakn,17
kaeka,17
uska,17
tunnay,17
an=i=kar,17
epirka,17
okimun,17
ehorka,17
aa,17
i=teksam,17
iko,17
erorun,17
mo,17
sitaku,17
an=maka,17
e=sermaka,17
an=i=tuye,17
kuri,17
yayattasa,17
eci=nomi,17
yaykar=an,17
i=toykokikkik,17
i=soyke,17
sirokani,17
a=siren,17
heriat,17
ukoterke,17
cipanup,17
a=e=sikoekte,17
kamu,17
i=epotara,17
koyayrayke,17
a=koitakmuye,17
ci=nu,17
an=e=pakasnu,17
ramne,17
susumoto,17
a=ewkoyaykopuntek,17
sonenamusa,17
a=kotuk,17
punkine,17
piru,17
uhopunpare,17
sirosma,17
cisekorkamuy,17
a=uytek,17
a=koipuni,17
epeka,17
parkes,17
koitak,17
i=kurkasike,17
eci=e,17
i=kosinewpa,17
a=ahupte,17
a=eiwanke,17
niwen,17
a=pirkakor,17
rurapa,17
nuwap=an,17
rir,17
apeari=an,17
awosma=an,17
ante,17
ketusi,17
usam,17
i=kohepoki,17
oripakno,17
munnuye,17
kamuymosir,17
sipinpa=an,17
nurappa,17
hesasi,17
epetciw,17
a=e=rura,17
keweri,17
a=koyayattasa,17
rurihi,17
a=i=ekarkar,17
sirosi,17
hemespa=an,17
ketupe,17
upaskuma,17
wanpe,17
iyo,17
herasi,17
inneno,17
a=sapa,17
ku=iki,17
easirki,17
hattoho,17
i=eyaykopuntek,17
inonnoytak,17
kisa,17
ica,17
ku=nippoho,17
susam,17
kimi,17
ku=hopuni,17
nisew,17
ku=poho,17
earikinne,17
eyyok,17
itak=as,17
KONDO,17
a=utárihi,17
astóma,17
hápo,17
íne,17
Otarunay,17
Pánanpe,17
ikema,17
Ekaspa,17
enewsar,16
a=tekkonoye,16
a=koturiri,16
episkan,16
tuntun,16
an=e=koresu,16
usapki,16
みんな,16
yaykotomka,16
kesukuran,16
a=ronno,16
an=e=siknuka,16
simusiska=an,16
an=omap,16
a=kirare,16
kiyay,16
a=osikoni,16
sonapi,16
i=kohosipire,16
a=ma,16
sukup=an,16
tantani,16
eci=se,16
i=oskur,16
siresik,16
koarikiki,16
a=koypak,16
eomuken,16
iyuta,16
satsatu,16
ekopas,16
a=kuykuy,16
hunta,16
nepki=an,16
a=koytak,16
e=onautari,16
a=e=wenpakasnu,16
i=koypak,16
sowsut,16
isampa,16
oskur,16
i=kosirepa,16
a=wenpoutari,16
utureskor,16
etor,16
taaka,16
niwniwse,16
e=sinot,16
noto,16
nupekorapapse,16
pokorpa,16
osikoni,16
iwakpa,16
sikerura=an,16
eci=kore,16
saranpe,16
horepasi,16
a=kotanuhu,16
a=hosipire,16
TO,16
i=mire,16
hekirpa,16
kicitce,16
nituypa,16
heyasi,16
oyna,16
kamuykohepokikamuykoyayrayke=an,16
cotca,16
kotukka,16
a=rekore,16
cire,16
nuynak=an,16
otopi,16
e=sonkokuste,16
usaraye,16
itomnukar,16
a=erayap,16
nitan=an,16
eranak,16
puray,16
otte,16
marapto,16
sirpaykar,16
a=osurpa,16
ekiroroan,16
eepaki,16
ana,16
kuste,16
uwari,16
ukocaranke,16
a=unarpe,16
piyapa,16
Topuspet,16
iyairaykere,16
en=nure,16
ku=iruska,16
isayka,16
hur,16
huskotoy,16
new,16
kamuymaw,16
ciwre,16
SITE,16
nennen,16
a=akutari,16
a=oná,16
sán=an,16
a=hekóte,16
Mac,16
Somo,16
Hemanta,16
húre,16
ku=mici,16
kú=iki,16
upew,16
kenri,16
Chitose,16
ikonpap,16
Aynu-taimuzu,16
ningen,16
Eriezeru,16
Pénanpe,16
Sada,16
ukasuy=an,15
an=epa,15
eci=siknu,15
kasma,15
hepoki,15
a=ninpa,15
meske,15
a=uska,15
in,15
cisekar=an,15
eese,15
yayeyam,15
sinuynak,15
eci=ramu,15
kamuykoyayrayke=an,15
i=kowen,15
honisik,15
i=kosukupkur,15
e=omare,15
ramuriten,15
a=koicarpa,15
roruyso,15
ap,15
siturire,15
homar,15
anepitta,15
ukosinewpa=an,15
ohay,15
ekte,15
puni,15
an=pa,15
masakari,15
ramatkor,15
e=iruska,15
irenkakor,15
aynukotan,15
ci=ramu,15
kemus,15
ku=mokor,15
a=eukasuy,15
ukapuspare,15
a=wenmatnepo,15
iyohay,15
menokoru,15
pakita,15
ukoonkami,15
okpare,15
a=otke,15
kurihi,15
an=cikiri,15
an=tekehe,15
yayramuan,15
an=pake,15
i=kaopiwki,15
inukurpa,15
i=osikkote,15
awan,15
iranmakaka,15
monak,15
a=koiruska,15
ikinne,15
un=nukar,15
an=eranrari,15
e=hopuni,15
ukoutur,15
an=e=nukare,15
niyatus,15
i=homekar,15
horikasi,15
sirkamu,15
opokin,15
i=keske,15
naykesinne,15
a=ehoyupu,15
rari,15
i=korewsi,15
a=etomte,15
cehorkakep,15
i=koterke,15
rak,15
e=hoppa,15
i=kewehomsu,15
a=pawetenke,15
i=karanke,15
etoro,15
cisekamuy,15
sitakkaneko,15
koyaykatanu,15
kosirepa,15
an=eci=epunkine,15
e=epirka,15
kopoyke,15
kasup,15
poon,15
i=koyantone,15
e=carpa,15
に,15
kewre,15
uwekarpare,15
a=i=koypuni,15
a=sonkokuste,15
atuyso,15
a=ukousaraye,15
iwa,15
sumawe,15
kotankes,15
sietaye,15
huraha,15
an=e=apkaste,15
ahunte,15
ousi,15
mikemike,15
i=henkotpa,15
sey,15
iarmoysam,15
hosanke,15
hamuhu,15
opaye,15
Samormosir,15
cihopunire,15
yayomap,15
iyos,15
i=ahunte,15
nima,15
sakekar=an,15
sawot,15
emaka,15
ciw,15
cupka,15
ku=ipe,15
cipor,15
tamanko,15
esikari,15
ku=cis,15
en=ye,15
pinu,15
ANO,15
nitat,15
korkoni,15
KURUMA,15
sirmata,15
uray,15
arikiki=as,15
MO,15
inehuy,15
oroneanpe,15
kéraan,15
a=esírkirap,15
aoká,15
a=erámpewtek,15
Pirka,15
guitar,15
terebi,15
a=etóyta,15
geki,15
housyanou,15
housyasen,15
Aynupuri,15
moji,15
kôdo,15
tanrammano,14
uruki,14
uetunuyse,14
ineapkus,14
homakociwe,14
otuye,14
a=kosinasina,14
aratusa,14
hetapne,14
cikirihi,14
tuwan,14
a=osuke,14
an=e=ye,14
inonnoitak=an,14
inonnoitak,14
ukoyki=an,14
sinu=an,14
a=eutanne,14
eci=oyra,14
kotomka,14
an=i=pakasnu,14
eki,14
eci=kira,14
kutci,14
opes,14
raw,14
moteki,14
kitayke,14
atu,14
tempatempa,14
imanit,14
tuna,14
e=supa,14
esikte,14
oskoni,14
a=esikte,14
a=yaykotuyasi,14
a=ose,14
e=ikesuy,14
yayokapaste,14
arokamkinno,14
wenpurikor,14
a=tusmak,14
an=i=nukare,14
eikka,14
makke,14
tarap,14
kewrototke,14
soyun,14
netopa,14
hepuni=an,14
i=se,14
teketok,14
irarakewtumkor,14
tukno=an,14
yayetokoyki,14
taskor,14
yaycaroyki,14
makun,14
wose,14
satni,14
e=ipere,14
i=ociwe,14
nirura=an,14
satcep,14
hepasi,14
tomam,14
ukoomap,14
racitkere,14
a=matkarku,14
a=yaywennukare,14
inunukeas,14
raraypa,14
arwan,14
ekasure,14
a=esampesituri,14
haahaa,14
eronne,14
ekira,14
i=einonnoitak,14
ukoraci,14
uekarire,14
a=oma,14
a=kootekna,14
oterke,14
eci=rura,14
a=kewsutu,14
otekna=an,14
nimara,14
ike,14
mosirpasari,14
ahupkar,14
ikupasuy,14
kuari,14
i=kemnu,14
katcam,14
tesu,14
tepa,14
a=eram,14
cisekorkur,14
tumsak,14
mokonnu=an,14
kimunpe,14
sumawne,14
esitciw,14
noskike,14
a=kuste,14
esikarun,14
e=os,14
eysokor,14
yaoskep,14
eyami,14
kunneywano,14
osuke,14
nuyto,14
kanpe,14
opittano,14
a=koyaykatanu,14
a=unarpehe,14
a=ekiroroan,14
en=ka,14
nupki,14
i=piskanike,14
niskur,14
kimatek=an,14
tonto,14
iyomap,14
mur,14
cikosinninup,14
utomosma,14
siotoranne,14
sina,14
tusu,14
kouk,14
aun,14
k=etoranne,14
ku=teke,14
ku=tura,14
KABOCA,14
moyuk,14
perpa,14
waniw,14
akketek,14
k=eraman,14
terke=as,14
itakkar,14
anakki,14
siwenpa,14
soyo,14
Aeoynakamuy,14
uewtanne=an,14
Repuysir,14
hunpe,14
a=epákasnu,14
uppusi,14
porosirunkamuy,14
póho,14
kikaku,14
Sigeru,14
dai,14
sípe,14
arikikino,14
yúkar,14
B,14
Edo,14
Tibetto,14
Haru,14
Uracia,14
Kuma,14
numat,13
a=osiraye,13
metot,13
an=ukosina,13
mesi,13
e=arikiki,13
rimse=an,13
an=ukoante,13
a=sesekka,13
an=esikiso,13
も,13
rikunsuy,13
a=sikopayar,13
a=kotomka,13
ano,13
だな,13
e=ronno,13
ukirare,13
ai,13
hokke,13
reye=an,13
sinuynak=an,13
an=etoranne,13
sipitatpa,13
horari,13
e=kosukupkur,13
e=tumama,13
toykokikkik,13
erupsike,13
sipuyne,13
sin,13
nup,13
ukosinewpa,13
apeari,13
hocikacika,13
asurkor,13
nusimneno,13
eci=,13
corpoke,13
pakes,13
yaykonumnumu,13
a=toykokikkik,13
a=ramuosma,13
itaya,13
an=okunnuka,13
ehorak,13
enkasike,13
rorunso,13
ukaosmare,13
yaynan,13
nantuyere,13
raytoskaha,13
kewtumuhu,13
toykooripak,13
a=ca,13
io,13
oyakke,13
i=koiyomap,13
yayutarepunkine,13
yaynumiwen,13
a=tononte,13
nitumam,13
i=nuyna,13
turse=an,13
tokpa,13
omke,13
nesun,13
apaotki,13
car,13
ukoraye,13
ukoani,13
an=nukare,13
petesoro,13
rapokike,13
a=weysaha,13
korayniwkes,13
i=koysoytak,13
moyre=an,13
eyaykorampetetne,13
a=tomte,13
cinpuni,13
ekimnepa,13
kattuymano,13
rokpa,13
a=yaykore,13
a=e=kay,13
a=santekehe,13
i=hawekoyki,13
e=hemesu,13
a=i=ipere,13
i=oyakke,13
yayoterkeeciw,13
ewonne=an,13
yanto,13
a=rawketupa,13
toykomunin,13
a=i=tura,13
e=wente,13
ponram,13
mom=an,13
a=e=nure,13
a=koporo,13
kuwari,13
cin,13
e=kotanuhu,13
i=apkaste,13
pinupinu,13
nutap,13
ikipa=an,13
an=e=kay,13
an=tomot,13
ehatuy,13
e=monaa,13
e=turesi,13
weysiante,13
eyayhanokka,13
hos,13
inunpa,13
a=yupyupkere,13
a=i=nomi,13
neyke,13
pirkare,13
eraykimatek,13
a=eci=epunkine,13
e=etoko,13
ekohopi,13
kema,13
isane,13
Muka,13
ikaspaotte,13
i=okari,13
kohepoki,13
an=ehopuni,13
menas,13
ociw,13
ako,13
kami,13
sipusu,13
mesu,13
aha,13
osatuy,13
ninar,13
oy,13
cakke,13
ruri,13
sinricihi,13
uturuhu,13
kamuycikap,13
payokakamuy,13
murkutahuci,13
Pananpe,13
pinay,13
asurkor=an,13
asirkinne,13
asinru,13
sicikap,13
a=karkuhu,13
kocaranke,13
i=tukari,13
ku=mataki,13
k=oyra,13
iyapo,13
tonka,13
nin,13
ku=kore,13
k=eramuan,13
orun,13
k=omare,13
mukkuri,13
ku=suwe,13
wenkut,13
inanpe,13
opus,13
hanrok,13
sinot=as,13
sirine,13
yaynu=as,13
sorekusuwa,13
WA,13
utarorkehe,13
sas,13
tuykasike,13
a=sokar,13
a=nukáre,13
a=siwtowtari,13
Kuttarusi,13
sitcuk,13
taye,13
Naa,13
Biratori-chô,13
Hoskino,13
Iyotta,13
puroguramu,13
Eigo,13
gô,13
kasiun,13
cóka,13
têpu,13
tuytak,13
Ainutaimuzu,13
surku-numa,13
Katayama,13
ragutaimu,13
Yae,13
Doitsu,13
hotuypa=an,12
iyoski=an,12
siraytekpake,12
muninni,12
eci=rayke,12
a=karkar,12
hetari,12
sompayki,12
sasiuncise,12
a=suye,12
oyapa,12
i=kisma,12
e=nisuk,12
manayta,12
e=nomi,12
i=oka,12
somoka,12
i=kotcake,12
itasa,12
e=sermak,12
utasare,12
an=epare,12
a=sirkote,12
ukopayoka,12
kemekot,12
a=nonnoitak,12
cikasnukar,12
an=etoyta,12
ku=oyra,12
inehunak,12
an=i=ranke,12
Piratur,12
a=catcari,12
an=roski,12
a=ekasuy,12
ceppokoyki=an,12
a=pirkakurnunuke,12
isramne,12
e=sike,12
ehosi,12
hon,12
esara,12
an=ranke,12
an=hotkere,12
rapo,12
i=koycarpa,12
para,12
ohorka,12
katamsar,12
an=cise,12
arumusu,12
a=racitkeka,12
a=sapte,12
etap,12
an=e=ronno,12
yaykire,12
eukoitak,12
an=e=se,12
an=ukoraye,12
osonkokote,12
i=ukotuwaskarap,12
ekamke,12
upak,12
i=uk,12
otopihi,12
i=samake,12
i=ramuan,12
an=koyki,12
toykar,12
a=uwekarpare,12
esik,12
a=mintari,12
a=ukokor,12
a=yaykosanke,12
a=oupsoromare,12
i=kohosipi,12
a=ekot,12
arukesanpa,12
sikkasma,12
a=i=ukopekapeka,12
esipinpa,12
a=emina,12
rekut,12
runni,12
temnikor,12
i=kimatekka,12
ewato,12
taktak,12
yuputari,12
orota,12
a=pita,12
eson,12
sikirpa,12
koponci,12
e=easkay,12
opas,12
ukousaraye,12
poroserke,12
suyesuye,12
inantasare,12
mip,12
kunneasin,12
caruyka,12
e=yupi,12
tekunpe,12
parunpe,12
i=tak,12
yayni,12
punki,12
yaykeste=an,12
asirikinne,12
marattokor,12
teta,12
nusakorkamuy,12
makip,12
simusiska,12
ritur,12
purihi,12
an=numke,12
sampehe,12
siknuka,12
e=honi,12
hawkanpererse,12
i=kosakayokar,12
kon,12
i=kosawosma,12
tapkop,12
ukoposak,12
i=enkasike,12
hemespa,12
eci=cis,12
sap=as,12
kiputuru,12
a=kosiyupu,12
i=pa,12
ukao,12
itako,12
ure,12
hesto,12
opisne,12
iomap,12
noye,12
otanikor,12
i=kocaranke,12
acikaratesu,12
i=koonnuonnu,12
yapte,12
kokari,12
okimunpe,12
toypu,12
usimne,12
e=yan,12
ue,12
yattuy,12
poki,12
rayparaparak,12
ku=ramutuy,12
ku=yupo,12
neyta,12
kakko,12
ku=suke,12
ku=san,12
mus,12
cipsanke,12
TTE,12
ku=sakke,12
oyap,12
turenpe,12
takuppe,12
esani,12
e=yuputari,12
siknure,12
a=yokore,12
kusukeray,12
a=sautari,12
yayrenkane,12
cituye,12
kayki,12
Kotanpunkiyo,12
tamkur,12
a=oyanene,12
piski,12
rehot,12
a=erámiskari,12
a=uwómare,12
a=i=núkar,12
Oya,12
hácir,12
páha,12
k=éyaykopuntek,12
JIS,12
butai,12
Hokkaidô,12
byôin,12
herekus,12
Sibu,12
kapattatni,12
Ci=kor,12
Ryôun,12
Yudaya,12
Tyûgoku,12
sengen,12
Sukumo,12
Michitoshi,12
e=estan,11
kanit,11
rorke,11
e=ociwe,11
soyoterke=an,11
pennok,11
murse,11
a=nospa,11
tuy=an,11
hacir=an,11
siamam,11
on,11
でない,11
a=turiri,11
otekna,11
a=toykokisma,11
a=tempatempa,11
a=sikoetaye,11
e=soyene,11
i=estan,11
esisuye,11
eoma,11
sicari,11
e=moymoyke,11
ukakuste,11
itemeni,11
kaysey,11
i=ekte,11
wenpakasnu,11
eiwanke,11
a=utariutar,11
sinire,11
i=neno,11
ekurok,11
ponpon,11
i=mososo,11
eancikar,11
yaykotuyasi=an,11
posiresikte=an,11
an=eumomare,11
a=koitak,11
an=enisomap,11
posak=an,11
sisuye,11
kir,11
eukoytak,11
sikoetaye,11
pahawe,11
yaykonupeatte,11
enucisiske,11
mikekar,11
eokokte,11
i=ekasuy,11
cokusamip,11
turay,11
eysoytak,11
turesihi,11
hepututu,11
sinotcaki=an,11
e=hawan,11
a=pirka,11
ipepa,11
ukasmano,11
a=matnepoutari,11
a=kokarkari,11
an=e=epunkine,11
an=pakasnu,11
an=mire,11
anno,11
eci=icarpa,11
etukka,11
es,11
nunuka,11
e=nipeskar,11
aroramunno,11
e=kay,11
munkutausi,11
i=konu,11
i=toykosikerayka,11
hokootte,11
popkeno,11
otetterke,11
inumpa,11
kera,11
yayramu,11
popte,11
a=e=nukar,11
i=penake,11
a=uwomare,11
pununatki,11
pastetterke,11
ukouturke,11
kocorawki,11
a=kotan,11
koterke,11
a=eyaynita,11
i=pakno,11
turpa,11
a=i=omare,11
pisun,11
yayramekote=an,11
a=siokaomare,11
i=,11
uhayta,11
a=pirkaresu,11
atuykorkamuy,11
a=wenpoho,11
ionane,11
hosipire,11
ikutasa,11
a=nunuke,11
i=yaykoruyruye,11
nukannukar,11
an=e=nukar,11
an=ponpoho,11
iyokpe,11
yayramkikkar,11
koinne,11
an=tuypa,11
uekari,11
an=nukuri,11
kemapase=an,11
ueinkar,11
uhekotpa,11
cirir,11
e=hoyupu,11
e=sirepa,11
utomnukar,11
a=nukoomap,11
uwepekennu,11
emeske,11
orawki,11
yaykeste,11
kure,11
yayeymontasa,11
a=kouepekennu,11
hapur,11
aynuhu,11
pakorkamuy,11
i=enkaske,11
e=siparosukere,11
a=karkuutari,11
sicar,11
an=honiporo,11
i=pakasnu,11
ratkiratki,11
kohekiru,11
e=kopan,11
kohosari,11
i=enkasi,11
a=otuwasi,11
orikin,11
rapapse,11
sesekka,11
nisike=an,11
tomte,11
upascironnup,11
arki=as,11
tur,11
manpuri,11
an=turi,11
sunkutonomat,11
sinnurappa=an,11
haweoka=an,11
a=pirkaonnere,11
aei,11
sinuma,11
tumke,11
neanpe,11
kokururatki,11
kare,11
irup,11
ecinke,11
nipeki,11
an=enuyekar,11
tusmak,11
tapsutu,11
nokihi,11
woromare,11
a=mippoho,11
Porosir,11
askepeci,11
hankeko,11
nuynak,11
a=epaskuma,11
okokko,11
hoskinopo,11
nipeskep=an,11
iosno,11
inonnoytak=an,11
